hr,fr,jr,flr,jaw_angle,temple_ratio,chin_ratio,label
0.9747409467156769,0.8108146771534457,0.8657654997395126,0.9613484083198168,104.91132776924269,1.0139309934670477,0.7761869775249851,Heart
0.7714405920616664,0.8305734774015668,0.845434957691675,0.7568343609791813,114.84955334527076,1.019299111979519,0.7500404945766199,Heart
0.9296332375026273,0.820404500814033,0.8959385499419356,0.922257024551885,111.32213469322006,1.0079980013752958,0.8076420972826758,Heart
1.272284319591348,0.8148017684523747,0.8766339190329092,1.2635274774815726,89.5687512371203,1.0069304722420676,0.7818673346183728,Heart
0.9353337571863953,0.8123721005671812,0.8929027355053234,0.9263005356237969,108.4957159476186,1.0097519338650875,0.8069005695587578,Heart
0.953327477304607,0.8306821037865839,0.889919099494758,0.953327477304607,113.83182385366726,0.9995913434513947,0.7984682038060639,Heart
1.0411760997638575,0.8253336270104487,0.8997207175348255,1.0369386151014948,112.2555937382469,1.0040865337645355,0.8105246522248437,Heart
0.9425743391011889,0.8906364767493785,0.8415406225577523,0.9168937246259686,97.95108192159016,1.0280082781520796,0.7495759584589026,Heart
1.0778318683814643,0.8487622868328771,0.855695282711311,1.0544952961067011,102.38301479876193,1.0221305608103934,0.757527278079594,Heart
0.9805955975592193,0.8370528913561769,0.8859352451151903,0.9776150040975862,113.17484902465095,1.0030488417722112,0.7944362734356651,Heart
0.8893250823547276,0.836736113274213,0.8963182523235056,0.8851328352465462,118.20523063392979,1.004736291482186,0.8069553447646479,Heart
1.0470021868356698,0.864230989880777,0.9121928392449109,1.0315662587975523,100.1313936562232,1.01496358368304,0.8286354607688133,Heart
1.2057404118255566,0.8489085296207061,0.8862468590676074,1.1905891536250266,102.39060161092252,1.0127258493447537,0.7989328278302797,Heart
0.8527109836486435,0.8451429957756693,0.9169834495854171,0.8512264421976539,119.97840672073694,1.0017440029789921,0.8232754230650549,Heart
0.7776835517029771,0.8173986371424135,0.8778804738187876,0.7696118819467376,128.75607370258587,1.0104879744525541,0.7883679865174853,Heart
0.8754884194478146,0.815958888405046,0.8849070234157635,0.8677257666755361,121.90106449324091,1.0089459747196619,0.7946015538246357,Heart
0.9183396598963162,0.859126662778046,0.8620538083014261,0.8961446236315002,113.38349738854248,1.0247672481422405,0.7637300676034601,Heart
0.8739970810242623,0.8420055960880939,0.8891020304467536,0.8628842751196015,116.63891921153945,1.0128786747250904,0.8030459931496439,Heart
0.8941670271883808,0.8351941292584804,0.8871523456899941,0.8847622735464912,110.26479047366905,1.01062969559517,0.7929388754154214,Heart
0.9874189337710835,0.8303730595806794,0.8790225373694505,0.9758488494420705,112.07051266050273,1.0118564307737086,0.7852948370576699,Heart
0.9930228774707004,0.8207436705876897,0.8974161638431389,0.9914474092021431,114.95232986760496,1.0015890588385572,0.8033069021110157,Heart
0.8725675066202404,0.8336426404816428,0.882773823251871,0.8633943834292698,118.76766733885121,1.010624487913086,0.791627790243954,Heart
1.045648428279048,0.8447041800215201,0.8713167118615748,1.0286172069186403,107.37321975053212,1.0165573949627256,0.7708000677680579,Heart
0.937642298451299,0.8238734122000977,0.8808330151791876,0.9256920101174013,117.59820687422483,1.0129095727340047,0.7982936112277887,Heart
0.8654721668105119,0.8829071686672324,0.8718554210739261,0.8470163983441381,117.68683861404605,1.0217891513109472,0.7682830228062204,Heart
0.9237898052097304,0.8444269107998844,0.8834428068639844,0.9135250100960531,115.83294277711553,1.0112364686245403,0.7991236525340931,Heart
